ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7883986,HT114594,01/07/2011 09:15:00 AM,0000X W CTA 95TH ST LN,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0634,006,21,49,06,1177779,1842365,2011,02/04/2016 06:33:39 AM,41.722768379,-87.624410361,"(41.722768379, -87.624410361)"
7878649,HT109029,01/07/2011 10:02:00 AM,004XX E 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,0313,003,20,42,18,1180086,1863329,2011,02/04/2016 06:33:39 AM,41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
7878613,HT109035,01/07/2011 10:30:00 AM,007XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1132,011,24,26,03,1149825,1896664,2011,02/04/2016 06:33:39 AM,41.872359113,-87.725397029,"(41.872359113, -87.725397029)"
7878594,HT109095,01/07/2011 11:00:00 AM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,2311,019,46,3,11,1167963,1930704,2011,02/04/2016 06:33:39 AM,41.965394976,-87.657820148,"(41.965394976, -87.657820148)"
7880710,HT109176,01/07/2011 11:30:00 AM,005XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1132,011,24,26,03,1149812,1897228,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
7878859,HT109220,01/07/2011 12:04:00 PM,093XX S COTTAGE GROVE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA BUS,true,false,0633,006,9,44,04B,1183191,1843333,2011,02/04/2016 06:33:39 AM,41.725300675,-87.604556978,"(41.725300675, -87.604556978)"
7879112,HT109461,01/07/2011 01:30:00 PM,053XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,1622,016,45,11,06,1137759,1934652,2011,02/04/2016 06:33:39 AM,41.97682837,-87.768778958,"(41.97682837, -87.768778958)"
7878942,HT109374,01/07/2011 01:47:00 PM,008XX N STATE ST,0460,BATTERY,SIMPLE,CTA BUS,true,false,1833,018,42,8,08B,1176203,1906479,2011,02/04/2016 06:33:39 AM,41.898738526,-87.628256304,"(41.898738526, -87.628256304)"
7879053,HT109462,01/07/2011 02:58:00 PM,035XX S LEAVITT ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA BUS STOP,true,false,0913,009,11,59,24,1162269,1881166,2011,02/04/2016 06:33:39 AM,41.829580097,-87.680142381,"(41.829580097, -87.680142381)"
7880269,HT109670,01/07/2011 04:15:00 PM,0000X W 63RD ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0312,003,20,69,08B,1177271,1863237,2011,02/04/2016 06:33:39 AM,41.780055073,-87.625642261,"(41.780055073, -87.625642261)"
7879152,HT109600,01/07/2011 04:30:00 PM,0000X N MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,false,false,0124,001,42,32,03,1177305,1900601,2011,02/04/2016 06:33:39 AM,41.882584075,-87.62438714,"(41.882584075, -87.62438714)"
7879100,HT109634,01/07/2011 04:45:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2011,02/04/2016 06:33:39 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
7879220,HT109790,01/07/2011 06:06:00 PM,007XX S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,1533,015,24,25,18,1144508,1896325,2011,02/04/2016 06:33:39 AM,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
7880302,HT109921,01/07/2011 06:15:00 PM,0000X W CTA 95TH ST LN,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,0634,006,21,49,03,1177779,1842365,2011,02/04/2016 06:33:39 AM,41.722768379,-87.624410361,"(41.722768379, -87.624410361)"
7879549,HT109850,01/07/2011 07:05:00 PM,003XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1823,018,27,8,06,1174084,1905671,2011,02/04/2016 06:33:39 AM,41.896568854,-87.636063322,"(41.896568854, -87.636063322)"
7879232,HT109843,01/07/2011 07:30:00 PM,005XX S KEDZIE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1134,011,24,27,11,1155124,1897322,2011,02/04/2016 06:33:39 AM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
7879290,HT109932,01/07/2011 08:30:00 PM,003XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,0123,001,2,32,18,1176427,1898809,2011,02/04/2016 06:33:39 AM,41.877686582,-87.627665244,"(41.877686582, -87.627665244)"
7880221,HT110043,01/07/2011 09:50:00 PM,005XX N MILWAUKEE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,1323,012,27,24,03,1170877,1903757,2011,02/04/2016 06:33:39 AM,41.891387635,-87.647898136,"(41.891387635, -87.647898136)"
7879582,HT110094,01/07/2011 10:35:00 PM,073XX S DAMEN AVE,0557,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,CTA BUS STOP,false,false,0735,007,17,67,04A,1164298,1855884,2011,02/04/2016 06:33:39 AM,41.760160576,-87.673410081,"(41.760160576, -87.673410081)"
7879517,HT110213,01/07/2011 11:00:00 PM,039XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,2122,002,4,36,06,1182257,1879204,2011,02/04/2016 06:33:39 AM,41.823755781,-87.606868273,"(41.823755781, -87.606868273)"
7883018,HT111532,01/08/2011 02:15:00 AM,005XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1831,018,42,8,06,1176283,1903684,2011,02/04/2016 06:33:39 AM,41.8910671,-87.628046859,"(41.8910671, -87.628046859)"
7881164,HT110319,01/08/2011 04:00:00 AM,075XX N PAULINA AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,2422,024,49,1,06,1163626,1950125,2011,02/04/2016 06:33:39 AM,42.018779498,-87.673215847,"(42.018779498, -87.673215847)"
7880533,HT110351,01/08/2011 04:11:00 AM,002XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0123,001,42,32,06,1176413,1899313,2011,02/04/2016 06:33:39 AM,41.879069903,-87.627701434,"(41.879069903, -87.627701434)"
7879995,HT110453,01/08/2011 09:15:00 AM,015XX N DAMEN AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1424,014,1,24,06,1162780,1910519,2011,02/04/2016 06:33:39 AM,41.910116718,-87.677444645,"(41.910116718, -87.677444645)"
7891256,HT115038,01/08/2011 03:35:00 PM,118XX S AVENUE O,0460,BATTERY,SIMPLE,CTA BUS,false,false,0433,004,10,55,08B,1200937,1827157,2011,02/04/2016 06:33:39 AM,41.680481664,-87.540099953,"(41.680481664, -87.540099953)"
7880838,HT111052,01/08/2011 04:00:00 PM,001XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0123,001,42,32,06,1176402,1899745,2011,02/04/2016 06:33:39 AM,41.880255584,-87.627728782,"(41.880255584, -87.627728782)"
7880819,HT111129,01/08/2011 04:40:00 PM,003XX S STATE ST,0460,BATTERY,SIMPLE,CTA TRAIN,true,false,0123,001,2,32,08B,1176426,1898846,2011,02/04/2016 06:33:39 AM,41.877788135,-87.627667799,"(41.877788135, -87.627667799)"
7914947,HT111396,01/08/2011 08:20:00 PM,008XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1832,018,42,8,03,1176223,1905805,2011,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
7881459,HT111981,01/08/2011 10:50:00 PM,063XX S COTTAGE GROVE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,0312,003,20,42,14,1182650,1863246,2011,02/04/2016 06:33:39 AM,41.7799566,-87.605921959,"(41.7799566, -87.605921959)"
7880543,HT111528,01/08/2011 11:30:00 PM,059XX W MADISON ST,0560,ASSAULT,SIMPLE,CTA BUS,true,false,1513,015,29,25,08A,1136561,1899393,2011,02/04/2016 06:33:39 AM,41.880095326,-87.774030396,"(41.880095326, -87.774030396)"
7882849,HT113694,01/08/2011 11:30:00 PM,039XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,2324,019,44,6,06,1168891,1926517,2011,02/04/2016 06:33:39 AM,41.953885576,-87.65453007,"(41.953885576, -87.65453007)"
7880564,HT111590,01/09/2011 01:13:00 AM,005XX W LAKE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,false,false,1212,012,42,28,14,1172574,1901698,2011,02/04/2016 06:33:39 AM,41.885700244,-87.641726854,"(41.885700244, -87.641726854)"
7880657,HT111656,01/09/2011 02:32:00 AM,005XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,true,false,1132,011,24,26,03,1149812,1897228,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
7880676,HT111736,01/09/2011 05:30:00 AM,011XX W LAWRENCE AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,2312,019,46,3,06,1167822,1932033,2011,02/04/2016 06:33:39 AM,41.969044846,-87.658300072,"(41.969044846, -87.658300072)"
7880876,HT111822,01/09/2011 09:25:00 AM,043XX W FULLERTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,2522,025,31,20,03,1147222,1915607,2011,02/04/2016 06:33:39 AM,41.924390924,-87.734468398,"(41.924390924, -87.734468398)"
7881183,HT112096,01/09/2011 01:20:00 PM,026XX E 87TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,false,false,0423,004,7,46,03,1195083,1847796,2011,02/04/2016 06:33:39 AM,41.737263008,-87.560850253,"(41.737263008, -87.560850253)"
7881232,HT112248,01/09/2011 03:00:00 PM,063XX S RACINE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,false,false,0724,007,16,67,14,1169405,1862839,2011,02/04/2016 06:33:39 AM,41.779136938,-87.654491644,"(41.779136938, -87.654491644)"
7881419,HT112333,01/09/2011 04:45:00 PM,005XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1132,011,24,26,03,1149812,1897228,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
7881287,HT112360,01/09/2011 05:00:00 PM,0000X E ROOSEVELT RD,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0132,001,2,32,06,1176818,1895074,2011,02/04/2016 06:33:39 AM,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
7881357,HT112412,01/09/2011 06:10:00 PM,046XX N BROADWAY,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,2311,019,46,3,11,1167942,1930944,2011,02/04/2016 06:33:39 AM,41.966053999,-87.657890403,"(41.966053999, -87.657890403)"
7881429,HT112519,01/09/2011 08:07:00 PM,018XX W ADDISON ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1923,019,47,5,11,1163415,1923932,2011,02/04/2016 06:33:39 AM,41.94690946,-87.674733431,"(41.94690946, -87.674733431)"
7881714,HT112815,01/10/2011 04:13:00 AM,011XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,2023,020,48,77,08B,1167668,1937354,2011,02/04/2016 06:33:39 AM,41.983649153,-87.658712242,"(41.983649153, -87.658712242)"
7882969,HT113850,01/10/2011 02:00:00 PM,012XX W LAWRENCE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA BUS,false,false,2033,020,48,3,11,1167356,1932020,2011,02/04/2016 06:33:39 AM,41.969019236,-87.660013914,"(41.969019236, -87.660013914)"
7882825,HT113672,01/10/2011 03:40:00 PM,012XX N CLARK ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,1821,018,42,8,06,1175314,1908524,2011,02/04/2016 06:33:39 AM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
7882973,HT113734,01/10/2011 04:20:00 PM,004XX N WESTERN AVE,0460,BATTERY,SIMPLE,CTA BUS,true,false,1313,012,26,24,08B,1160318,1903333,2011,02/04/2016 06:33:39 AM,41.890449057,-87.686688033,"(41.890449057, -87.686688033)"
7882997,HT113793,01/10/2011 04:45:00 PM,011XX W THORNDALE AVE,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,CTA PLATFORM,false,false,2433,024,48,77,04B,1167594,1939683,2011,02/04/2016 06:33:39 AM,41.990041584,-87.65891695,"(41.990041584, -87.65891695)"
7882933,HT113806,01/10/2011 05:00:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1114,011,28,26,11,1149512,1901446,2011,02/04/2016 06:33:39 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
7882968,HT113815,01/10/2011 05:00:00 PM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1123,011,28,27,11,1152291,1901263,2011,02/04/2016 06:33:39 AM,41.884930978,-87.716221792,"(41.884930978, -87.716221792)"
7884649,HT113875,01/10/2011 05:48:00 PM,011XX N CLARK ST,0810,THEFT,OVER $500,CTA PLATFORM,false,false,1824,018,42,8,06,1175324,1908209,2011,02/04/2016 06:33:39 AM,41.903505509,-87.631432802,"(41.903505509, -87.631432802)"
7886945,HT116597,01/10/2011 06:00:00 PM,034XX S STATE ST,0331,ROBBERY,ATTEMPT: AGGRAVATED,CTA PLATFORM,false,false,2113,002,3,35,03,1176892,1881876,2011,02/04/2016 06:33:39 AM,41.831210763,-87.626469726,"(41.831210763, -87.626469726)"
7887206,HT114185,01/10/2011 07:29:00 PM,002XX E 43RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,0214,002,3,38,03,1178426,1876553,2011,02/04/2016 06:33:39 AM,41.816569249,-87.621003344,"(41.816569249, -87.621003344)"
7883114,HT114043,01/10/2011 07:45:00 PM,0000X W CTA 95TH ST LN,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,0634,006,21,49,18,1177779,1842365,2011,02/04/2016 06:33:39 AM,41.722768379,-87.624410361,"(41.722768379, -87.624410361)"
7883229,HT114112,01/10/2011 08:30:00 PM,049XX S KEDZIE AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,true,false,0821,008,14,63,08B,1155873,1871845,2011,02/04/2016 06:33:39 AM,41.804133114,-87.703859846,"(41.804133114, -87.703859846)"
7887508,HT117505,01/10/2011 08:30:00 PM,054XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0232,002,3,68,06,1175894,1868472,2011,02/04/2016 06:33:39 AM,41.794451442,-87.630533638,"(41.794451442, -87.630533638)"
7890799,HT114204,01/10/2011 10:40:00 PM,020XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,1223,012,25,31,06,1160685,1890246,2011,02/04/2016 06:33:39 AM,41.854529505,-87.685702859,"(41.854529505, -87.685702859)"
7883274,HT114230,01/10/2011 11:00:00 PM,009XX W BELMONT AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CTA PLATFORM,false,false,1932,019,44,6,04A,1169269,1921430,2011,02/04/2016 06:33:39 AM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
7883355,HT114295,01/11/2011 01:14:00 AM,052XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,CTA BUS STOP,true,false,1524,015,37,25,08A,1141060,1904824,2011,02/04/2016 06:33:39 AM,41.894917016,-87.757376511,"(41.894917016, -87.757376511)"
7884729,HT114411,01/11/2011 06:45:00 AM,011XX W THORNDALE AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,2433,024,48,77,08B,1167594,1939683,2011,02/04/2016 06:33:39 AM,41.990041584,-87.65891695,"(41.990041584, -87.65891695)"
7884015,HT114429,01/11/2011 07:25:00 AM,002XX W CHICAGO AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,CTA BUS STOP,true,false,1823,018,27,8,26,1174427,1905680,2011,02/04/2016 06:33:39 AM,41.896585894,-87.634803287,"(41.896585894, -87.634803287)"
7889633,HT119109,01/11/2011 09:00:00 AM,005XX S KEDZIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA BUS,false,false,1134,011,28,27,11,1155124,1897324,2011,02/04/2016 06:33:39 AM,41.874065588,-87.70592426,"(41.874065588, -87.70592426)"
7884202,HT114603,01/11/2011 09:15:00 AM,028XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1931,019,32,6,06,1165177,1918742,2011,02/04/2016 06:33:39 AM,41.932630496,-87.668404816,"(41.932630496, -87.668404816)"
7884632,HT114919,01/11/2011 11:45:00 AM,0000X N STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA TRAIN,true,false,0122,001,42,32,24,1176361,1900610,2011,02/04/2016 06:33:39 AM,41.882630118,-87.627853218,"(41.882630118, -87.627853218)"
7888169,HT117339,01/11/2011 12:00:00 PM,052XX W DIVISION ST,0870,THEFT,POCKET-PICKING,CTA BUS STOP,false,false,2532,025,37,25,06,1141394,1907496,2011,02/04/2016 06:33:39 AM,41.902243139,-87.756083772,"(41.902243139, -87.756083772)"
7892749,HT116219,01/11/2011 12:40:00 PM,006XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1224,012,2,28,03,1160488,1897219,2011,02/04/2016 06:33:39 AM,41.873668176,-87.686233016,"(41.873668176, -87.686233016)"
7885438,HT114984,01/11/2011 02:20:00 PM,040XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1114,011,28,26,06,1149512,1901446,2011,02/04/2016 06:33:39 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
7885525,HT115208,01/11/2011 03:58:00 PM,029XX N MILWAUKEE AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CTA BUS,false,false,2523,025,35,21,14,1151792,1919605,2011,02/04/2016 06:33:39 AM,41.93527296,-87.717570672,"(41.93527296, -87.717570672)"
7884878,HT115257,01/11/2011 04:00:00 PM,015XX N CLYBOURN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,true,false,1822,018,43,8,03,1170470,1910783,2011,02/04/2016 06:33:39 AM,41.910676312,-87.649187069,"(41.910676312, -87.649187069)"
7886432,HT115341,01/11/2011 05:20:00 PM,005XX S KEDZIE AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1134,011,24,27,06,1155124,1897322,2011,02/04/2016 06:33:39 AM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
7884964,HT115480,01/11/2011 07:15:00 PM,005XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,1132,011,24,26,18,1149812,1897228,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
7885134,HT115484,01/11/2011 07:35:00 PM,0000X W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,0634,006,21,49,18,1177762,1841949,2011,02/04/2016 06:33:39 AM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
7885054,HT115546,01/11/2011 08:15:00 PM,004XX E 63RD ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,0313,003,20,42,14,1180086,1863329,2011,02/04/2016 06:33:39 AM,41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
7885072,HT115556,01/11/2011 08:20:00 PM,005XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,1132,011,24,26,18,1149812,1897228,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
7885147,HT115638,01/11/2011 09:53:00 PM,034XX W CHICAGO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA BUS,true,false,1121,011,27,23,11,1153483,1905125,2011,02/04/2016 06:33:39 AM,41.895505083,-87.71174182,"(41.895505083, -87.71174182)"
7885283,HT115730,01/11/2011 10:10:00 PM,002XX W 47TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,CTA TRAIN,true,false,0935,009,3,37,03,1175476,1873816,2011,02/04/2016 06:33:39 AM,41.809125265,-87.631906508,"(41.809125265, -87.631906508)"
7885148,HT115671,01/11/2011 10:25:00 PM,005XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0111,001,2,28,06,1172678,1898436,2011,02/04/2016 06:33:39 AM,41.876746804,-87.64144152,"(41.876746804, -87.64144152)"
7885243,HT115758,01/12/2011 01:12:00 AM,016XX W HOWARD ST,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,2422,024,49,1,08B,1163750,1950346,2011,02/04/2016 06:33:39 AM,42.019383301,-87.67275327,"(42.019383301, -87.67275327)"
7885886,HT115979,01/12/2011 08:50:00 AM,005XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1132,011,24,26,06,1149812,1897228,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
7885834,HT116087,01/12/2011 09:30:00 AM,095XX S DAN RYAN EXPY IB,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0511,005,21,49,06,1177851,1841817,2011,02/04/2016 06:33:39 AM,41.721262968,-87.62416317,"(41.721262968, -87.62416317)"
7886537,HT116180,01/12/2011 11:15:00 AM,044XX W CERMAK RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,1013,010,22,29,03,1147323,1889007,2011,02/04/2016 06:33:39 AM,41.851395612,-87.734779046,"(41.851395612, -87.734779046)"
7886741,HT116824,01/12/2011 05:22:00 PM,079XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,false,true,0623,006,6,44,08B,1177660,1852569,2011,02/04/2016 06:33:39 AM,41.750772111,-87.624538423,"(41.750772111, -87.624538423)"
7890297,HT116800,01/12/2011 05:35:00 PM,087XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,0632,006,6,44,08B,1183086,1847385,2011,02/04/2016 06:33:39 AM,41.736422269,-87.604815966,"(41.736422269, -87.604815966)"
7886848,HT116850,01/12/2011 06:00:00 PM,001XX W 35TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0924,009,11,34,03,1175739,1881773,2011,02/04/2016 06:33:39 AM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
7888541,HT116906,01/12/2011 07:11:00 PM,003XX E GARFIELD BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0234,002,3,40,06,1179623,1868507,2011,02/04/2016 06:33:39 AM,41.794463015,-87.616858546,"(41.794463015, -87.616858546)"
7889960,HT116957,01/12/2011 07:30:00 PM,020XX S ARCHER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,2111,009,3,34,03,1175631,1890461,2011,02/04/2016 06:33:39 AM,41.854797044,-87.630838747,"(41.854797044, -87.630838747)"
7886938,HT117020,01/12/2011 07:40:00 PM,002XX W GARFIELD BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,0934,002,3,37,18,1175882,1868510,2011,02/04/2016 06:33:39 AM,41.794555987,-87.630576503,"(41.794555987, -87.630576503)"
7926688,HT116972,01/12/2011 07:40:00 PM,019XX N KIMBALL AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,1422,014,35,22,08B,1153383,1912948,2011,02/10/2018 03:50:01 PM,41.9169741,-87.711900947,"(41.9169741, -87.711900947)"
7887917,HT117536,01/13/2011 07:02:00 AM,002XX W MADISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,CTA BUS,false,false,0113,001,42,32,26,1174636,1900346,2011,02/04/2016 06:33:39 AM,41.881944424,-87.634195294,"(41.881944424, -87.634195294)"
7888569,HT118344,01/13/2011 09:00:00 AM,011XX S HOMAN AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1133,011,24,29,06,1153879,1894754,2011,02/04/2016 06:33:39 AM,41.867038112,-87.710563803,"(41.867038112, -87.710563803)"
7887844,HT117642,01/13/2011 10:57:00 AM,0000X W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,0634,006,21,49,18,1177762,1841949,2011,02/04/2016 06:33:39 AM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
7888004,HT117762,01/13/2011 11:30:00 AM,030XX W LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,1331,012,2,27,03,1155993,1901004,2011,02/04/2016 06:33:39 AM,41.8841464,-87.702634393,"(41.8841464, -87.702634393)"
7889552,HT119110,01/13/2011 04:30:00 PM,024XX N KEDZIE BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1413,014,35,22,06,1154633,1915929,2011,02/04/2016 06:33:39 AM,41.925129262,-87.707228469,"(41.925129262, -87.707228469)"
7910892,HT134500,01/13/2011 04:30:00 PM,055XX S WOOD ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,false,false,0715,007,15,67,03,1165293,1867947,2011,02/04/2016 06:33:39 AM,41.793242023,-87.669422059,"(41.793242023, -87.669422059)"
7888623,HT118402,01/13/2011 06:15:00 PM,028XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1331,012,2,27,11,1157617,1901047,2011,02/04/2016 06:33:39 AM,41.884231489,-87.696669693,"(41.884231489, -87.696669693)"
7888573,HT118352,01/13/2011 06:45:00 PM,0000X W 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,true,false,0623,006,6,44,18,1177483,1852629,2011,02/04/2016 06:33:39 AM,41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
7889818,HT119183,01/14/2011 12:00:00 PM,006XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0934,009,3,61,06,1173055,1868422,2011,02/04/2016 06:33:39 AM,41.794377455,-87.640945599,"(41.794377455, -87.640945599)"
7896744,HT126293,01/14/2011 01:00:00 PM,001XX S WABASH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA PLATFORM,false,false,0123,001,42,32,11,1176832,1899710,2011,02/04/2016 06:33:39 AM,41.88014983,-87.626150947,"(41.88014983, -87.626150947)"
