"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-20","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-21","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-22","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-23","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-24","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-25","0.22",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-26","0.55",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-28","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-29","0.55",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-04-30","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-01","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-03","0.62",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-04","0.02",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-05","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-06","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-08",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-09","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-10","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-11","0.60",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-12","0.30",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-13","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-14","0.10",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-15","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-16","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-17","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-18","0.09",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-19","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-20","0.03",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-21","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-22","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-23","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-24","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-25","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-26","0.68",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-28","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-29","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-30","0.06",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-05-31","0.37",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-01","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-03","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-05",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-06","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-07","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-08","0.19",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-09","1.66",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-10","0.13",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-11","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-14",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-15","0.13",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-16","0.04",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-17","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-18","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-19","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-20","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-21","0.21",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-22","0.05",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-23","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-24","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-26",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-28","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-29","0.73",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-06-30","0.05",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-01","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-03","0.08",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-04","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-05","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-06","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-07","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-08","0.25",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-10",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-11","0.74",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-12","0.57",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-13","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-14","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-15","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-16","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-17","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-18","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-19","1.38",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-20","0.52",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-21","0.03",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-22","0.21",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-23","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-24","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-25","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-26","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-28","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-29","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-30","0.02",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-07-31","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-01","1.22",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-03","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-04","0.24",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-05","1.42",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-06","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-07","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-08","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-09","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-10","0.05",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-11","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-12","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-13","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-14","0.08",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-15","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-16","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-17","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-18","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-19","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-20","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-21","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-22","0.03",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-23","0.09",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-24","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-25","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-26","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-28","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-29","0.14",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-30","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-08-31","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-01","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-04",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-05","2.71",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-06","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-07","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-08","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-09","0.95",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-10","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-11","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-12","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-13","3.81",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-14","3.31",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-15","0.89",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-16","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-17","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-18","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-19","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-20","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-21","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-22","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-23","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-24","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-25","0.44",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-26","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-28","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-29","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-09-30","0.76",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-01","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-03","0.02",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-04","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-05","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-06","0.11",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-11",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-12","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-13","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-14","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-17",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-18","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-19","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-20","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-21","0.14",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-22","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-23","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-24","0.39",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-25","0.28",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-26","0.01",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-27","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-28","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-29","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-30","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-10-31","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-01","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-02","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-03","0.03",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-04","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-05","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-06","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-07","0.34",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-08","0.07",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-15",,,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-16","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-11-17","0.00",,,,
"US1ILCK0027","42.0355","-88.1651","246.0","2008-12-28",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-01",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-02",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-03","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-04","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-05","1.65",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-06","0.15",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-07","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-09","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-10","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-11","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-12","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-13","0.31",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-14","0.03",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-15",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-16",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-17","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-18","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-19","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-20","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-21","0.23",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-23","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-24","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-25","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-26","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-27","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-28","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-29",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-30",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-01-31","0.01",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-01","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-02","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-03","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-04","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-06","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-07","0.21",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-08","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-09","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-10","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-11","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-13","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-14","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-15","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-16","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-17","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-18","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-20","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-21","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-22","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-23","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-24","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-25","0.12",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-27","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-02-28","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-01","0.33",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-02","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-03","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-04","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-06","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-07","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-08","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-09","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-10","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-11","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-13","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-14","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-17","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-18","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-20","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-21","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-22","1.06",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-23",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-24",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-25","0.20",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-26",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-27",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-28",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-29","0.55",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-30","0.45",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-03-31","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-01","1.02",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-02",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-03",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-04","0.08",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-05","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-07","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-08","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-09",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-10",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-11",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-12",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-13","0.03",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-14","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-17","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-18","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-19","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-20","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-21","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-22","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-24","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-25","2.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-26",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-27",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-28","0.02",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-04-29","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-01","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-02","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-03","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-04","0.05",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-05","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-06","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-07",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-08","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-09","0.02",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-10",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-11","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-12","0.02",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-13","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-14",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-15","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-16","1.08",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-17","0.03",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-18",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-19","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-20",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-21",,,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-22","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-23","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-24","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-25","0.20",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-26","0.00",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-27","0.50",,,,
"USC00115763","41.39355","-87.76438","225.6","2007-05-28",,,,,
